Run	Charge
2142	572.84
2143	575.453
2144	83.1406
2145	575.984
2146	572.977
2147	578.148
2148	576.844
2149	576.297
2150	574.346
2151	576.914
2152	575.231
2153	575.828
2154	578.344
2155	575.592
2156	579.688
2157	575
2158	573.312
2159	573.75
2160	575
2161	573.328
2162	578.445
2163	576.656
2164	576.609
2165	576.988
2166	575.688
2167	577.258
2168	574.742
2169	579.219
2170	577.609
2171	577.766
2172	576.734
2173	575.094
2174	579.797
2175	571.527
2176	573.826
2177	576.969
2178	576.078
2179	578.727
2180	573.906
2181	571.696
2182	577.312
2183	576.984
2184	584.799
2185	577.289
2186	577.109
2187	574.422
2188	574.328
2189	577.828
2190	572.125
2191	581.586
2192	577.773
2193	570.594
2194	576.43
2195	576.078
2196	572.952
2197	578.781
2198	575.025
2199	575.367
2200	578.359
2201	581.305
2202	579.891
2203	580.016
2204	574.75
2205	577.172
2206	576.152
2207	576.859
2208	578.328
2209	574.477
2210	574.285
2211	578.736
2212	580.074
2213	576.219
2214	573.375
2215	575.227
2216	578.961
2217	573.364
2218	574.555
2219	578.301
2220	577.617
2221	572.227
2222	575.477
2223	576.359
2224	578.828
2225	573.056
2226	575.242
2227	552.109
2228	572.473
2229	572.562
2230	574.469
2231	572.906
2232	574.721
2233	574.875
2234	576.502
2235	573.992
2236	578.031
2237	578.75
2238	572.414
2239	576.207
2240	568.617
2241	575.082
2242	575.922
2243	573.766
2244	574.184
2245	571.33
2246	572.477
2247	573.641
2248	575.98
2249	576.219
2250	577.469
2251	576.359
2252	577.01
2253	576.648
2254	575.781
2255	573.367
2256	572.607
2257	574.234
2258	576.732
2259	580.156
2260	574.766
2261	577.385
2262	575.094
2263	570.813
2264	571.141
2265	573.562
2266	578.406
2267	576.125
2268	576.062
2269	574.227
2270	571.98
2271	572.934
2272	574.113
2273	578.324
2274	578.578
2275	570.258
2276	577.578
2277	574.906
2278	575.719
2279	574.549
2280	570.84
2281	572.404
2282	577.502
2283	574.617
2284	572.172
2285	575.031
2286	572.148
2287	572.781
2288	575.67
2289	571.461
2290	574.234
2291	577.25
2292	576.277
2293	574.172
2294	577.25
2295	571.343
2296	574.102
2297	572.805
2298	573.211
2299	573.445
2300	575.432
2301	574.938
2302	570.703
2303	577.625
2304	578.578
2305	574.596
2306	573.094
2307	568.5
2308	572.996
2309	576.016
2310	575.609
2311	572.805
2312	572.5
2313	570.957
2314	578.312
2315	572.461
2316	286.953
2317	572.953
2318	575.797
2319	577.566
2320	566.328
2321	578.203
2322	576.716
2323	574.406
2324	573.203
2325	574.336
2326	574.273
2327	574.361
2328	574.797
2329	572.633
2330	574.461
2331	573.055
2332	582.5
2333	573.641
2334	576.578
2335	571.964
2336	578.977
2337	578.203
2338	579.195
2339	572.056
2340	575.219
2341	575.578
2342	571.633
2343	573.156
2344	571.064
2345	578.203
2346	580.156
2347	574.262
2348	572.316
2349	575.688
2350	579.312
2351	570.539
2352	570.883
2353	568.625
2354	572.922
2355	576.812
2356	575.34
2357	573.754
2358	573.312
2359	582.078
2360	569.938
2361	573.727
2362	572.754
2363	571.016
2364	574.422
2365	573.447
2366	573.801
2367	576.281
2368	572.855
2369	575.688
2370	572.5
2371	574.008
2372	575.547
2373	576.908
2374	573.469
2375	573.125
2376	574.086
2377	575.75
2378	573
2379	579.523
2380	577.25
2381	578.211
2382	571.914
2383	574.109
2384	572.57
2385	578.047
2386	578.805
2387	571.932
2388	573
2389	579.016
2390	574.617
2391	573.117
2392	575.413
2393	576.309
2394	572.926
2395	573.508
2396	568.246
2397	574.875
2398	572.695
2399	580.266
2400	579.445
2401	572.484
2402	574.797
2403	574.424
2404	573.344
2405	581.855
2406	575.473
2407	574.875
2408	575.023
2409	578.734
2410	578.539
2411	574.023
2412	576.412
2413	574.016
2414	575.984
2415	572.586
2416	575.82
2417	569.464
2418	574.301
2419	573.305
2420	575.289
2421	571.125
2422	576.792
2423	577.406
2424	572.453
2425	570.539
2426	571.148
2427	573.859
2428	571.234
2429	571.098
2430	573.072
2431	573.363
2432	579.09
2433	574
2434	576.203
2435	577.031
2436	571.617
2437	573.422
2438	575.016
2439	564.207
2440	574.953
2441	574.211
2442	573.035
2443	573.469
2444	574.461
2445	573.453
2446	571.344
2447	572.43
2448	575.18
2449	572.975
2450	576.031
2451	575.375
2452	575.57
2453	576.797
2454	573.112
2455	571.625
2456	572.819
2457	574.383
2458	570.648
2459	573.31
2460	571.227
2461	571.438
2462	577.547
2463	574.586
2464	573.766
2465	572.656
2466	575.359
2467	570.738
2468	571.145
2469	576.246
2470	552.961
2471	570.262
2472	576.375
2473	574.48
2474	575.547
2475	577.812
2476	575.891
2477	569.43
2478	575.004
2479	575.117
2480	577.468
2481	577.664
2482	573.523
2483	574.074
2484	578.141
2485	575.266
2486	576.886
2487	573.477
2488	571.75
2489	573.625
2490	579.531
2491	572.938
2492	573.852
2493	576.022
2494	571.383
2495	573.281
2496	577.268
2497	574.809
2498	576.234
2499	574.113
2500	577.586
2501	577.188
2502	570.492
2503	575.484
2504	573.328
2505	575.203
2506	568.07
2507	579.988
2508	573.926
2509	563.105
2510	576.082
2511	575.234
2512	573.695
2513	574.266
2514	575.281
2515	573.042
2516	572.336
2517	574.594
2518	576.43
2519	573.664
2520	573.334
2521	573.18
2522	578.533
2523	574.18
2524	575.789
2525	572.242
2526	578.861
2527	576.688
2528	572.836
2529	569.219
2530	573.953
2531	579.656
2532	573.562
2533	573.445
2534	575.328
2535	574.482
2536	574.082
2537	572.52
2538	575.586
2539	576.926
2540	571.258
2541	569.875
2542	538.074
2543	573.703
2544	571.797
2545	575.734
2546	575.078
2547	576.646
2548	571.016
2549	575.883
2550	573.555
2551	573.596
2552	575.352
2553	578.625
2554	576.477
2555	574.352
2556	574.016
2557	575.75
2558	574.789
2559	563.828
2560	578.883
2561	577.156
2562	573.344
2563	577.344
2564	573.312
2565	577.417
2566	574.688
2567	576.922
2568	578.672
2569	576.516
2570	579.246
2571	570.742
2572	575.074
2573	570.645
2574	581.664
2575	571.566
2576	572.055
2577	573.688
2578	578.109
2579	577.168
2580	577.008
2581	576.484
2582	579.798
2583	578.734
2584	577.628
2585	572.531
2586	578.367
2587	571.594
2588	575.507
2589	572.453
2590	574.422
2591	565.352
2592	577.602
2593	576.777
2594	574.141
2595	577.166
2596	575.773
2597	579.004
2598	576.758
2599	575.734
2600	577.879
2601	577.305
2602	578.574
2603	569.785
2604	574.25
2605	575.938
2606	573.152
2607	573.375
2608	576.957
2609	575.359
2610	570.34
2611	577.043
2612	574.047
2613	569.828
2614	572.781
2615	570.742
2616	567.664
2617	578.096
2618	574.531
2619	575.398
2620	575.859
2621	578.843
2622	573.414
2623	574.695
2624	580.68
2625	570.211
2626	577.45
2627	572.695
2628	575.352
2629	573.953
2630	574.555
2631	574.531
2632	575.775
2633	577.43
2634	574.523
2635	576.635
2636	573.938
2637	575.375
2638	575.578
2639	574.484
2640	576.145
2641	574.234
2642	577.002
2643	575.906
2644	573.273
2645	578.411
2646	576.672
2647	577.949
2648	576.594
2649	574.625
2650	578.27
2651	573.094
2652	576.438
2653	576.758
2654	571.684
2655	577.342
2656	577.557
2657	570.648
2658	578.922
2659	575.395
2660	575.922
2661	572.633
2662	573.203
2663	577.234
2664	573.918
2665	576.258
2666	574.168
2667	574.527
2668	574.445
2669	576.873
2670	573.703
2671	577.037
2672	576.992
2673	571.711
2674	579.857
2675	575.383
2676	572.898
2677	572.688
2678	575.812
2679	575.626
2680	577.156
2681	570.898
2682	576.344
2683	574.492
2684	580.246
2685	574.023
2686	582.758
2687	575.461
2688	581.295
2689	573.797
2690	580.188
2691	571.398
2692	575.012
2693	572.424
2694	563.293
2695	570.742
2696	581.605
2697	574.273
2698	576.711
2699	573.422
2700	574.98
2701	576.891
2702	575.664
2703	577.193
2704	576.82
2705	572.195
2706	574.07
2707	575.797
2708	573.162
2709	578.547
2710	577.656
2711	568.195
2712	569.094
2713	575.305
2714	580.047
2715	576.102
2716	572.344
2717	574.531
2718	576.922
2719	575.754
2720	576.414
2721	574.109
2722	574.812
2723	572.387
2724	577.047
2725	576.102
2726	573.5
2727	533.297
2728	577.801
2729	578.008
2730	573.246
2731	570.008
2732	571.91
2733	573.473
2734	577.047
2735	565.938
2736	572.531
2737	570.125
2738	574.633
2739	572.961
2740	571.625
2741	574.727
2742	575.656
2743	575.891
2744	574.438
2745	575.106
2746	571.68
2747	572.484
2748	572.938
2749	577.787
2750	575.18
2751	577.125
2752	574.875
2753	575.102
2754	571.519
2755	574.758
2756	574.344
2757	576.594
2758	575.477
2759	570.34
2760	575.164
2761	578.156
2762	570.984
2763	571.547
2764	576.031
2765	577.672
2766	571.984
2767	571.258
2768	578.062
2769	572.967
2770	571.258
2771	577.797
2772	574.086
2773	576.082
2774	578.816
2775	580.281
2776	575.562
2777	577.438
2778	574.04
2779	575.695
2780	581.625
2781	575.123
2782	573.688
2783	575.641
2784	577.609
2785	575.586
2786	573.477
2787	575.422
2788	579.836
2789	578.123
2790	575.32
2791	573.938
2792	573.719
2793	579.164
2794	575.344
2795	577.477
2796	569.797
2797	577.375
2798	582.277
2799	577.535
2800	577.311
2801	569.535
2802	574.891
2803	577.504
2804	581.379
2805	575.34
2806	578.859
2807	575.203
2808	579.859
2809	574.594
2810	575.375
2811	579.039
2812	576.375
2813	580.203
2814	579.484
2815	577.07
2816	577.953
2817	575.625
2818	574.611
2819	575.601
2820	577.805
2821	577.703
2822	577.164
2823	574.942
2824	577.312
2825	574.953
2826	574.173
2827	571.852
2828	570.539
2829	578.633
2830	577.531
2831	577.559
2832	577.734
2833	577.107
2834	576.734
2835	575.172
2836	578.391
2837	578.484
2838	574.246
2839	577.219
2840	572.887
2841	581.223
2842	576.355
2843	578.191
2844	572.953
2845	576.328
2846	572.336
2847	577.219
2848	578.607
2849	582.117
2850	572.594
2851	575.006
2852	579.578
2853	575.281
2854	577.984
2855	577.852
2856	576.885
2857	577.633
2858	581.964
2859	574.734
2860	577.297
2861	576.844
2862	578.055
2863	574.844
2864	576.906
2865	575.984
2866	576.594
2867	571.77
2868	574.191
2869	578.781
2870	575.109
2871	582.773
2872	576.984
2873	577.914
2874	578.938
2875	578.859
2876	577.148
2877	575.617
2878	574.619
2879	574.887
2880	573.406
2881	575.781
2882	578.828
2883	579.212
2884	573.742
2885	578.287
2886	578.812
2887	568.422
2888	578.766
2889	571.156
2890	574.305
2891	573.617
2892	578.094
2893	574.344
2894	579.938
2895	574.615
2896	578.586
2897	575.859
2898	576.823
2899	578.102
2900	573.562
2901	580.262
2902	578.438
2903	576.641
2904	581.859
2905	578.867
2906	578.402
2907	568.707
2908	571.957
2909	578.516
2910	576.629
2911	578.604
2912	573.516
2913	575.9
2914	575.703
2915	576.922
2916	578.266
2917	576.312
2918	586.531
2919	576.203
2920	581.359
2921	578.16
2922	572.979
2923	573.344
2924	579.873
2925	579.758
2926	576.141
2927	577.91
2928	573.691
2929	572.344
2930	575.227
2931	574.453
2932	578.188
2933	575.641
2934	577.562
2935	578.727
2936	574.715
2937	575.961
2938	580.547
2939	576.479
2940	575.289
2941	576.445
2942	574.594
2943	581.312
2944	572.141
2945	571.742
2946	573.242
2947	579.023
2948	580.273
2949	572.102
2950	578.344
2951	575.028
2952	582.148
2953	578.763
2954	582.43
2955	572.703
2956	577.938
2957	580.008
2958	576.998
2959	578.578
2960	580.469
2961	576.359
2962	578.391
2963	580.594
2964	349.969
2965	578.254
2966	579.469
2967	577.188
2968	577.801
2969	579.727
2970	582.031
2971	573.477
2972	577.191
2973	570.844
2974	572.82
2975	578.227
2976	576.938
2977	577.805
2978	582.383
2979	573.688
2980	580.531
2981	578.344
2982	576.625
2983	580.484
2984	575.003
2985	570.125
2986	577.43
2987	578.857
2988	574.945
2989	579
2990	577.328
2991	578.664
2992	572.453
2993	579.465
2994	576.953
2995	572.18
2996	574.379
2997	574.062
2998	575.117
2999	574.328
3000	572.188
3001	575.484
3002	575.266
3003	579.293
3004	577.266
3005	577.305
3006	576.281
3007	578.836
3008	577.164
3009	575.039
3010	580.656
3011	573.57
3012	579.691
3013	580.219
3014	578.055
3015	579.648
3016	576.573
3017	576.414
3018	577.016
3019	576.211
3020	575.773
3021	573.906
3022	578.758
3023	575.082
3024	578.922
3025	576.977
3026	576.266
3027	575.984
3028	573.844
3029	573.734
3030	575.141
3031	573.938
3032	579.695
3033	579.508
3034	575.695
3035	574.234
3036	577.656
3037	575.324
3038	577.484
3039	583.627
3040	577.75
3041	579.836
3042	579.719
3043	576.336
3044	571.286
3045	576.539
3046	575.289
3047	577.258
3048	576.012
3049	577.008
3050	576.578
3051	572.469
3052	579.189
3053	575.969
3054	576.875
3055	574.91
3056	574.078
3057	576.26
3058	578.656
3059	579.43
3060	578.836
3061	574.508
3062	577.555
3063	578.789
3064	578.867
3065	578.75
3066	579.188
3067	575.789
3068	576.125
3069	579.906
3070	577.984
3071	576.422
3072	576.609
3073	578.219
3074	577.266
3075	578.219
3076	575
3077	576.766
3078	579.203
3079	574.984
3080	576.25
3081	578.219
3082	581.188
3083	579.016
3084	577.094
3085	578.375
3086	573.73
3087	569.408
3088	573.344
3089	578.844
3090	581
3091	576.146
3092	575.539
3093	570.352
3094	577.641
3095	573.953
3096	576.453
3097	581.859
3098	577.344
3099	575.516
3100	578.086
3101	576.789
3102	576
3103	571.85
3104	569.797
3105	578.391
3106	580.062
3107	571.312
3108	578.733
3109	577.828
3110	576.5
3111	574.922
3112	581.523
3113	577.031
3114	575.797
3115	576.078
3116	571.857
3117	580.312
3118	580.531
3119	575.594
3120	579.297
3121	581.522
3122	576.938
3123	572.727
3124	583.469
3125	572.172
3126	577.703
3127	574.266
3128	579.172
3129	581.062
3130	575.875
3131	573.547
3132	570.516
3133	576.906
3134	576.281
3135	576.234
3136	576.281
3137	573.609
3138	580.906
3139	577.219
3140	576.047
3141	573.09
3142	576.547
3143	582.469
3144	574.625
3145	571.039
3146	576.09
3147	572.453
3148	578.926
3149	575.812
3150	578.812
3151	579.113
3152	577.145
3153	579.938
3154	573.969
3155	572.312
3156	578.352
3157	576.75
3158	574.094
3159	577.859
3160	581.375
3161	574.391
3162	571.062
3163	577.781
3164	579.75
3165	576.344
3166	574.327
3167	576.5
3168	575.172
3169	576.594
3170	572.672
3171	575.699
3172	578.273
3173	575.93
3174	578.93
3175	580
3176	577.062
3177	576.562
3178	572.781
3179	574.844
3180	576.344
3181	578.734
3182	578.625
3183	574.859
3184	576.422
3185	577.672
3186	573.453
3187	581.484
3188	575.766
3189	578.266
3190	577.016
3191	579.117
3192	576.537
3193	571.719
3194	580.953
3195	571.625
3196	579.104
3197	580.961
3198	573.375
3199	577.062
3200	575.172
3201	575.66
3202	580.312
3203	574.297
3204	587.516
3205	578.984
3206	577.125
3207	578.268
3208	578.492
3209	579.25
3210	578.781
3211	575.488
3212	580.83
3213	574.969
3214	581.5
3215	577.125
3216	576.406
3217	579.5
3218	564.008
3219	573.859
3220	578.203
3221	581.047
3222	575.594
3223	576.152
3224	578.027
3225	576.297
3226	572.109
3227	576.062
3228	578.977
3229	574.688
3230	576.516
3231	580.734
3232	566.6
3233	583.281
3234	574.875
3235	576.734
3236	577.953
3237	581.68
3238	576.512
3239	570.891
3240	577.281
3241	578.562
3242	573.387
3243	577.516
3244	581.906
3245	574.812
3246	577.227
3247	579.938
3248	577.062
3249	580.453
3250	576.031
3251	574.5
3252	578.844
3253	572.219
3254	577.772
3255	576.922
3256	580.766
3257	572.641
3258	576.109
3259	575.188
3260	580.141
3261	575.576
3262	573.477
3263	573.625
3264	576.031
3265	579.766
3266	577.25
3267	575.422
3268	573.053
3269	575.469
3270	575.75
3271	579.781
3272	580.986
3273	579.523
3274	576.562
3275	576.406
3276	581.281
3277	580.547
3278	576.367
3279	577.812
3280	579.594
3281	577.469
3282	576.609
3283	574.562
3284	574.531
3285	578.227
3286	575.125
3287	575.219
3288	577.203
3289	574.766
3290	575.969
3291	577.48
3292	580.879
3293	575.5
3294	577.812
3295	576.008
3296	574.691
3297	577.547
3298	573.719
3299	578.891
3300	581.422
3301	575.539
3302	581.312
3303	576.998
3304	576.797
3305	575.109
3306	580.578
3307	573.469
3308	530.281
3309	576.75
3310	576.879
3311	577.625
3312	576.445
3313	572.219
3314	579.672
3315	576.031
3316	583.156
3317	577.414
3318	579.961
3319	576.398
3320	581.751
3321	581.445
3322	577.594
3323	573.75
3324	576.383
3325	581.719
3326	572.883
3327	577.125
3328	581.875
3329	577.75
3330	577.063
3331	575.5
3332	581.375
3333	577.938
3334	573.539
3335	577.109
3336	575.578
3337	579.453
3338	577.703
3339	574.109
3340	576.984
3341	572.016
3342	577.945
3343	576.406
3344	578.406
3345	580.094
3346	570.047
3347	579.612
3348	574.188
3349	581.594
3350	573.797
3351	577.906
3352	572.204
3353	578.617
3354	582.016
3355	579.906
3356	570.211
3357	575.953
3358	575.577
3359	578.716
3360	578.695
3361	576.102
3362	575.875
3363	578.75
3364	571.938
3365	577.656
3366	567.58
3367	574.086
3368	571.234
3369	580.844
3370	579.594
3371	577.969
3372	581.688
3373	574.029
3374	577.805
3375	579.953
3376	578.859
3377	577.406
3378	579
3379	576.906
3380	579.191
3381	579.609
3382	577.016
3383	579.031
3384	574.445
3385	574.961
3386	578.094
3387	572.562
3388	576.406
3389	574.672
3390	576.844
3391	585.469
3392	579.391
3393	572.578
3394	574.879
3395	581.469
3396	575.75
3397	576
3398	571.506
3399	579.555
3400	581.156
3401	580.469
3402	579.438
3403	580.391
3404	577.701
3405	581.094
3406	583.312
3407	576.766
3408	583.797
3409	575.703
3410	576.312
3411	576.812
3412	575.516
3413	575.133
3414	575.947
3415	572.32
3416	576.438
3417	577.062
3418	578.891
3419	575.719
3420	576.266
3421	577.641
3422	578.123
3423	577.539
3424	578.312
3425	574.844
3426	578.391
3427	576.391
3428	574.391
3429	580.891
3430	580.141
3431	578.203
3432	578.75
3433	576.672
3434	575.209
3435	578.594
3436	573.016
3437	580.422
3438	577.711
3439	576.156
3440	576.664
3441	575.125
3442	574.883
3443	578.852
3444	565.05
3445	578.797
3446	572.656
3447	576.727
3448	576.328
3449	579.594
3450	576.25
3451	578.363
3452	576.434
3453	578.141
3454	575.844
3455	579.125
3456	580.492
3457	574.086
3458	578.75
3459	581.094
3460	580.938
3461	577.281
3462	577.812
3463	578.408
3464	576.23
3465	581.719
3466	576.844
3467	579.746
3468	575.133
3469	578.188
3470	574.156
3471	580.094
3472	576.359
3473	578.141
3474	576.945
3475	576.547
3476	576.062
3477	578.297
3478	575.367
3479	580.18
3480	577.341
3481	576.953
3482	574.578
3483	574.602
3484	575.047
3485	580.289
3486	580.531
3487	577
3488	577.891
3489	576.219
3490	579.719
3491	575.953
3492	576.992
3493	576.68
3494	575.055
3495	577.547
3496	580.75
3497	576.695
3498	579.797
3499	575.016
3500	577.328
3501	577.234
3502	581
3503	570.23
3504	574.234
3505	575.516
3506	574.766
3507	578.438
3508	579.537
3509	580.547
3510	575.133
3511	577.875
3512	578.297
3513	577.047
3514	573.047
3515	576.172
3516	579.281
3517	578.578
3518	580.844
3519	579.484
3520	578.625
3521	576.688
3522	574.141
3523	577.707
3524	577.83
3525	578.844
3526	582.562
3527	570.449
3528	575.047
3529	577.391
3530	580.645
3531	572.188
3532	580.141
3533	580.562
3534	576.113
3535	574.121
3536	576.719
3537	575.562
3538	579.031
3539	577.703
3540	578.793
3541	574.156
3542	571.141
3543	575
3544	576.938
3545	574.969
3546	584.266
3547	582.242
3548	563.672
3549	577.062
3550	575.188
3551	574.078
3552	581.258
3553	580.367
3554	578.32
3555	577.625
3556	573.625
3557	578.75
3558	576.744
3559	577.039
3560	574.023
3561	572.781
3562	573.953
3563	574.766
3564	573.906
3565	574.148
3566	575.367
3567	573.234
3568	572.157
3569	578.938
3570	581.484
3571	575.875
3572	576.688
3573	579.603
3574	578.188
3575	579.844
3576	578.164
3577	576.156
3578	576.547
3579	573.781
